Words,Dictionary Form,#
、,21112
…,15796
。,11778
の,9287
て,8435
に,7599
た,7447
は,6062
！,5810
だ,5632
か,4951
？,4855
が,4837
で,4276
と,4075
も,3977
な,3861
し,3680
を,3320
ん,3229
ない,3034
よ,2920
って,2484
から,2362
ね,2274
そう,1524
“,1459
”,1459
お,1307
何,1257
じゃ,1246
いる,1219
けど,1213
てる,1186
こと,1171
です,1146
いい,962
それ,945
クマ,926
私,863
さ,841
事,804
さん,783
れ,727
あ,727
よう,707
い,697
人,679
なん,649
この,637
する,634
お前,616
たら,603
なっ,600
もう,590
菜々子,586
ある,575
ます,574
どう,567
俺,556
先輩,554
あの,549
これ,520
気,513
見,513
いう,508
ちゃん,499
言っ,498
だけ,489
今日,484
だっ,475
その,471
なら,470
上,464
今,455
ー,449
来,448
ら,441
まで,432
鳴,424
だろ,418
僕,417
ば,413
や,410
ねー,409
ここ,406
なく,403
わ,381
自分,379
そんな,374
き,366
くれ,360
やっ,359
雪子,353
無い,338
思っ,337
ねえ,337
なかっ,337
たい,333
たち,328
誰,322
オレ,320
っ,319
また,315
話,312
～,310
ちょっと,303
後,298
みんな,298
こんな,297
あっ,295
なんて,294
あたし,293
まし,290
くん,288
え,285
思う,276
テレビ,275
なる,274
みたい,273
ス,273
時,272
子,265
前,263
出,262
ぜ,259
ませ,258
事件,257
家,256
一緒,251
中,249
せ,247
ちゃっ,243
行っ,242
られ,241
りせ,241
分かっ,240
じゃあ,240
霧,240
>,240
<,238
言う,236
もの,235
直,231
まだ,230
目,227
いつ,226
斗,225
でしょ,223
少し,222
日,222
じゃん,215
千枝,214
へ,212
聞い,208
犯人,208
あー,203
あれ,199
方,196
だろう,195
うん,192
ぞ,192
一人,190
ごめん,188
ま,184
堂島,183
先生,183
あなた,182
完二,182
っス,182
そ,181
顔,181
す,180
より,179
行く,179
一,179
笑っ,179
者,177
力,177
考え,176
ため,176
もん,174
陽介,171
世界,170
れる,169
好き,165
学校,163
よく,163
確か,161
本当,158
くる,157
なさい,157
入れ,157
帰っ,157
父,156
知っ,155
話し,154
こう,154
でき,154
違う,153
町,151
意味,150
同じ,148
言わ,148
しか,148
時間,147
天城,147
感じ,147
そっ,146
部,145
う,144
あり,143
てん,143
とこ,143
すぐ,143
ちゃう,143
ねぇ,143
まあ,142
君,141
ずっと,140
いや,139
なぁ,139
ああ,138
どこ,137
ホント,136
きっと,136
ありがとう,135
関係,135
ただ,134
手,133
警察,133
アンタ,133
明日,132
み,132
ぁ,131
二人,130
ヤツ,129
分かん,129
分から,128
知ら,128
あい,127
たり,127
やる,127
一条,127
でしょう,126
ほら,126
わけ,126
ダメ,126
生田目,125
つ,125
帰る,125
男,125
こっち,124
なー,124
１,124
大丈夫,123
入っ,123
つい,122
/,122
母,121
長瀬,121
生,120
結実,120
もし,119
待っ,119
場所,118
なきゃ,118
ず,118
くれる,118
ところ,116
もっと,116
ちゃんと,116
ち,115
なんか,115
えっと,114
兄,113
放課,113
綾音,112
ご,111
とにかく,111
ください,110
別,110
やっぱ,110
はい,110
なり,109
度,109
欲しい,109
色々,109
雨,108
悪い,107
ッ,107
見え,106
バカ,106
やっぱり,106
間,106
居,105
心配,105
２,105
山野,104
よかっ,104
ほんと,103
分かる,103
らしい,103
あんな,103
あいつ,102
しよう,102
・,102
全然,101
おい,101
次,100
小西,100
様,99
はは,99
出し,99
さっき,99
忘れ,99
秀,98
マジ,97
今度,97
えっ,97
花村,96
全部,96
まま,96
気持ち,95
みる,94
過ごし,93
ましょう,92
もらっ,92
出来,92
戻っ,92
無理,91
シャドウ,91
食べ,91
うち,90
持っ,90
ウチ,89
絶対,89
心,88
来る,87
言え,87
しまっ,87
早く,87
大事,87
声,86
キミ,86
言い,86
映っ,86
実,85
ジュ,85
ネス,85
っけ,85
よぉ,85
ちょ,85
絆,85
できる,85
先,84
足立,84
マヨナカテレビ,84
行き,84
他,84
知れ,83
感じる,83
たく,83
やつ,83
最近,83
悠,82
やめ,82
貴方,81
ありがと,81
良かっ,81
部活,81
勉強,81
たって,80
年,79
死ん,79
人間,79
仲,79
尚紀,79
やら,78
なに,78
ちゃ,78
終わっ,78
ござい,77
仕事,77
二,77
アイツ,77
答え,77
皆,77
作っ,77
こそ,76
せい,76
ど,76
RED,76
まさか,75
いっ,75
変,75
こ,74
ワケ,73
買っ,73
ぉ,73
部屋,72
とき,72
約束,72
願い,72
嬉し,72
られる,71
げ,71
そこ,71
まず,70
通り,70
どんな,70
旅館,70
あはは,70
でる,70
覚え,70
仲間,70
アナ,69
最初,69
みよう,69
いえ,69
チャン,69
ふふっ,69
ほう,68
女,68
体,68
思い,68
はず,67
家族,67
問題,67
里中,67
よー,67
っつ,67
あと,66
ハァ,66
頭,66
かしら,66
そして,65
稲羽,65
高校,65
急,65
つけ,65
行こう,65
えー,65
一番,65
言葉,65
どっ,64
以上,64
ペルソナ,64
んな,64
生き,64
女子,63
でし,63
かけ,63
子ども,63
月,62
疲れ,62
帰り,62
出る,62
たかっ,62
昨日,62
肉,62
頃,61
夜,61
助け,61
すん,61
向こう,61
頑張っ,61
ええ,60
すごい,60
元気,60
殺人,60
テスト,60
探偵,60
病院,60
まー,59
いく,59
教え,59
見る,59
ふふ,59
くらい,58
意外,58
まぁ,58
ったく,58
的,58
嬉しい,58
真由美,57
ココ,57
川,57
練習,57
解決,56
てっ,56
必要,56
優しい,56
深まっ,56
信じ,55
普通,55
すぎ,55
なあ,55
楽しい,55
勇太,55
く,54
訳,54
連れ,54
３,54
っす,54
いけ,54
街,53
大変,53
過ぎ,53
全て,53
モロ,53
結構,53
噂,53
勝手,53
あら,53
そろそろ,52
屋,52
三,52
あげる,52
間違い,52
センセイ,52
特別,52
白,52
よし,51
うっ,51
可能,51
初めて,51
小夜子,51
送っ,50
居る,50
性,50
決め,50
姉,50
絵里,50
名前,49
キン,49
奴,49
相手,49
行か,49
起き,49
最後,49
逃げ,49
文化,49
殺し,48
つもり,48
元,48
完,48
商店,47
怖い,47
店,47
終わり,47
女の子,47
件,47
おっ,47
鐘,47
なれ,47
親,46
外,46
所,46
授業,46
あっち,46
早紀,46
もー,46
楽,46
被害,46
いっぱい,46
手紙,46
おう,45
市,45
生徒,45
連絡,45
遊び,45
仕方ない,45
すごく,45
金,45
すみ,45
べき,45
回,45
謎,44
しろ,44
都会,44
とりあえず,44
つー,44
アレ,44
電話,44
カッコ,44
殺さ,44
ひさ,44
こいつ,43
どー,43
ぐらい,43
見つけ,43
あんた,43
始め,43
姿,43
様子,43
書い,43
キツネ,43
現実,42
興味,42
そりゃ,42
モン,42
結局,42
いー,42
買い物,42
乃,42
多い,41
番組,41
クラス,41
ながら,41
すっ,41
コレ,41
捜査,41
無事,41
べ,41
やれ,41
彼女,41
しかも,41
しれ,41
会っ,41
良く,41
面倒,41
王,41
夢,40
しばらく,40
ウソ,40
無かっ,40
容疑,40
伝え,40
見せ,40
本気,40
おかげ,40
楽し,40
正直,40
良い,40
作る,40
固い,39
とっ,39
昔,39
あそこ,39
入る,39
優しく,39
ボク,39
思い出し,39
ヨ,39
必ず,39
数,39
真実,39
やり,39
楽しみ,39
恥ずかしい,39
ダミー,39
さぁ,38
車,38
ニュース,38
聞く,38
とも,38
てく,38
空気,38
ネ,38
迷惑,38
聞こえ,38
準備,38
付き合っ,38
下,38
カード,37
など,37
貴様,37
ぇ,37
遺体,37
っぽい,37
あん,37
分かり,37
情報,37
やがっ,37
BLUE,37
自身,37
風,37
恥ずかし,37
別れ,37
客,36
よろしく,36
ちまっ,36
特に,36
っつー,36
例,36
出来る,36
さー,36
本,36
嫌,36
ううん,36
見つかっ,36
とく,36
おー,36
得,36
あげ,36
決まっ,36
んー,36
ガキ,36
今年,35
頼む,35
友達,35
たー,35
ヒマ,35
続い,35
ハハ,35
発見,35
寝,35
すげー,35
悪く,35
状況,35
ほど,35
ぅ,35
豆腐,35
クリスマス,35
人生,34
似,34
うわ,34
探し,34
晴れ,34
困っ,34
上手く,34
認め,34
少年,34
せる,34
場合,34
らしく,34
来い,34
休み,34
役,34
彼,34
神,34
会,33
長い,33
静か,33
どっち,33
ばかり,33
今回,33
達,33
はぁ,33
強い,33
不安,33
やろう,33
安心,33
可愛い,33
り,33
病室,33
演劇,33
おく,32
物,32
天気,32
点,32
転校,32
ばっか,32
分,32
ひとり,32
可哀想,32
残念,32
代わり,32
ばっかり,32
真,32
雪,32
黙っ,32
リーダー,32
ひと,32
５,32
合コン,32
口,32
頷い,32
バスケ,32
どれ,31
バイト,31
子供,31
女性,31
感謝,31
花,31
理由,31
辺,31
見える,31
説明,31
寂し,31
刑事,31
すれ,31
料理,31
くせ,31
テメェ,31
大切,31
久保,31
サッカー,31
ぬ,30
る,30
そー,30
消え,30
言や,30
なけれ,30
円,30
伝わっ,30
途中,30
こないだ,30
考える,30
久慈,30
幸せ,30
ナナ,30
存在,30
ホッと,30
無く,29
毎日,29
やっと,29
期待,29
トコ,29
死体,29
早い,29
逆,29
んじゃ,29
遊ん,29
平気,29
妙,29
面白い,29
大,29
高,29
やる気,29
いか,29
何故,29
泣い,29
生まれ,29
以外,29
不思議,29
置い,29
巽,29
母親,29
会い,29
必死,29
会え,29
変わっ,28
大きな,28
こちら,28
よっ,28
女将,28
行け,28
コイツ,28
調べ,28
流れ,28
んで,28
しかし,28
一体,28
入れる,28
たろ,28
しょう,28
＞,28
多分,28
つまり,28
意識,28
コミュ,28
４,28
間違え,28
アイドル,28
いら,27
いきなり,27
内,27
当然,27
ちょうど,27
帰ろう,27
慣れ,27
聞か,27
旅行,27
超,27
そっち,27
気付い,27
ヨースケ,27
おかしい,27
動機,27
嫌い,27
ゲーム,27
ちゃい,27
誘拐,27
過ごす,27
男の子,27
やれる,27
神社,27
大人,27
近く,26
結果,26
奥,26
つっ,26
朝,26
新しい,26
春,26
もらう,26
聞き,26
待て,26
何処,26
渡し,26
質問,26
寂しい,26
無,26
どうせ,26
もちろん,26
番,26
選ん,26
全員,26
友だち,26
推理,26
楽しく,26
えと,26
食材,26
捨て,26
じゃぁ,26
理解,26
負け,26
取っ,26
祭,26
ケーキ,26
特訓,26
照れ,25
っしょ,25
とい,25
変わら,25
受け,25
放っ,25
思わ,25
わぁ,25
なさ,25
冗談,25
映る,25
思え,25
余計,25
ちまう,25
とても,25
わー,25
協力,25
知り,25
メガネ,25
あんまり,25
だぁ,25
人物,25
呼ん,25
やー,25
新た,25
かぁ,25
味,25
苦手,25
弁当,25
すま,25
来週,25
ちなみ,25
せっかく,25
泣き,25
相談,25
支え,25
参り,24
一応,24
実際,24
ジュネス,24
用,24
知り合い,24
気分,24
へー,24
全く,24
買う,24
そん,24
半分,24
やん,24
内容,24
連続,24
怖く,24
死ぬ,24
任せ,24
らん,24
守っ,24
待つ,24
笑顔,24
為,24
捕まえ,24
強く,24
田舎,24
運動,24
辛い,24
失敗,24
暗く,24
アタシ,24
買い,24
悲し,24
おお,24
状,24
おっと,23
不,23
男子,23
さあ,23
む,23
周り,23
室,23
まったく,23
歳,23
手伝い,23
第,23
犯行,23
ついに,23
足,23
訊い,23
がっ,23
とけ,23
おけ,23
てー,23
イヤ,23
回復,23
ハッキリ,23
クソ,23
さま,23
久々,23
空い,23
狙わ,23
頼ん,23
高い,23
ぞー,23
Ｘ,23
うー,23
自宅,23
ユー,23
おいしい,23
文字,23
結婚,23
さて,22
系,22
道,22
かー,22
失礼,22
あぁ,22
忙しい,22
売り場,22
筈,22
住ん,22
午後,22
偶然,22
色んな,22
晴れる,22
こっ,22
頼り,22
離れ,22
もっ,22
ふ,22
危険,22
勇気,22
本人,22
タイプ,22
フリ,22
続け,22
野郎,22
たまに,22
服,22
捕まっ,22
中間,22
山,22
愛,22
やはり,22
柏木,22
１０,22
火,22
微笑ん,22
名,21
紹介,21
お袋,21
しゃ,21
迎え,21
諸岡,21
わざわざ,21
オ,21
ふうん,21
肩,21
危ない,21
捜し,21
はっきり,21
繋がっ,21
うるさい,21
身,21
なかなか,21
原因,21
しっかり,21
映像,21
共,21
平和,21
ほのか,21
つか,21
話す,21
守る,21
もらい,21
一生,21
ゆっくり,21
そば,21
だろー,21
若い,21
員,21
もらえ,21
汗,21
粉,21
さすが,21
信頼,21
あまり,21
書か,21
たくさん,21
救済,21
試合,21
苦笑い,21
フフ,20
運命,20
娘,20
ぃ,20
悪,20
氏,20
地元,20
いっしょ,20
行こ,20
簡単,20
やけ,20
コラ,20
彼氏,20
不明,20
現場,20
乗っ,20
イイ,20
出す,20
夫,20
多く,20
今夜,20
行動,20
違い,20
怪しい,20
時々,20
だらけ,20
芽生え,20
無し,20
失踪,20
倒れ,20
てろ,20
チェック,20
救出,20
騒ぎ,20
遠く,20
終え,20
水着,20
困る,20
適当,20
胸,20
足り,20
懸命,20
のぉ,20
動き,20
委員,20
活動,20
涙,20
片付け,20
部員,20
しまう,19
なーん,19
見つめ,19
同士,19
食っ,19
発表,19
村,19
使わ,19
落ち着い,19
帰れ,19
助かっ,19
盛り上がっ,19
そもそも,19
よる,19
事情,19
影響,19
証拠,19
上がっ,19
確認,19
まるで,19
逃げる,19
やめろ,19
鼻,19
いくら,19
王子,19
得意,19
キレイ,19
め,19
保健,19
立っ,19
英語,19
変え,19
アルバイト,19
恐らく,19
父親,19
そろっ,19
未来,18
おる,18
左,18
うまく,18
怖,18
有名,18
状態,18
ゆー,18
ぶり,18
店員,18
重い,18
やすい,18
注意,18
放り込ん,18
どの,18
焦っ,18
命,18
死,18
真面目,18
待ち,18
ユキ,18
予報,18
重要,18
想像,18
参加,18
プレゼント,18
向い,18
じゃっ,18
目的,18
ファン,18
生きる,18
報告,18
松永,18
大学,18
吹奏,18
なるほど,17
挨拶,17
メシ,17
つまん,17
聞こえる,17
邪魔,17
夜中,17
あんま,17
ははは,17
わかっ,17
少ない,17
アホ,17
大体,17
ちょっ,17
一方,17
っつっ,17
サービス,17
下さい,17
確かめ,17
止め,17
気配,17
ァ,17
本物,17
暴走,17
ほ,17
驚い,17
悪かっ,17
すっごい,17
価値,17
うふふ,17
何に,17
救う,17
難しい,17
首,17
たぶん,17
救っ,17
おなか,17
予定,17
はーい,17
正解,17
いらっしゃい,17
辺り,17
帰ら,17
けっこう,17
増え,17
嘘,17
決まり,17
誕生,17
完全,17
せち,17
とる,17
試験,17
期末,17
えーと,17
残っ,17
読ん,17
教科,17
自信,17
喫茶,17
ずつ,17
続き,17
怖かっ,17
おじ,17
木,17
近い,16
大きく,16
学生,16
世話,16
今さら,16
違っ,16
出会い,16
さっさと,16
教室,16
流石,16
隣,16
立派,16
おかしく,16
遅い,16
仲良く,16
なぜ,16
久し,16
聴取,16
こりゃ,16
暗い,16
他人,16
証明,16
選択,16
手がかり,16
ムリ,16
集まっ,16
着,16
おき,16
うーん,16
いよいよ,16
以前,16
うふ,16
降り,16
喜ん,16
遅く,16
感,16
えーっと,16
抜け,16
カンジ,16
嫌わ,16
報道,16
婆,16
楽しかっ,16
挑戦,16
作り,16
優し,16
６,16
教師,16
夏休み,16
誘っ,16
残り,16
ボール,16
付き合う,16
満足,16
マネージャー,16
怪盗,16
死神,16
変わる,15
深い,15
組,15
いま,15
いける,15
戻り,15
はー,15
自慢,15
温泉,15
たぁ,15
気味,15
おり,15
うまい,15
署,15
でしょー,15
０,15
不審,15
どん,15
取れ,15
際,15
事実,15
殺す,15
しょ,15
納得,15
調子,15
えへへ,15
進ん,15
戻る,15
たった,15
使っ,15
むしろ,15
つける,15
改めて,15
集合,15
誤解,15
戦い,15
終わる,15
モノ,15
ナン,15
嬉しかっ,15
おはよう,15
微妙,15
頑張ろう,15
付き合い,15
受け入れ,15
テント,15
指,15
カレー,15
使う,15
具合,15
減っ,15
うう,15
芸能,15
怒ら,15
罪,15
否定,15
掛け,15
ひどい,15
集,15
くだら,15
箱,15
祖父,15
望ん,15
八高,15
怒っ,15
パーティ,15
イザナミ,15
努力,15
素直,15
賽銭,15
形,14
わるい,14
っと,14
かなり,14
すい,14
手伝っ,14
どんどん,14
酒屋,14
ムカつく,14
割と,14
だめ,14
大した,14
小さい,14
来れ,14
騒が,14
かえり,14
休ん,14
こん,14
ホラ,14
何者,14
させ,14
近所,14
みっ,14
携帯,14
どころ,14
もらおう,14
辛,14
助ける,14
ケンカ,14
希望,14
宜しく,14
自体,14
ぶ,14
逮捕,14
スッキリ,14
にゃ,14
近づい,14
付け,14
許し,14
引い,14
許さ,14
張り切っ,14
どうぞ,14
ひっ,14
祭り,14
座っ,14
考え込ん,14
文,14
コンテスト,14
後悔,14
妹,14
脅迫,14
家庭,14
．,14
ぼく,14
愛し,14
絵馬,14
過ごそう,14
持ち,13
マーガレット,13
写真,13
ついで,13
ハイ,13
ビックリ,13
相,13
体育,13
緊張,13
ごと,13
取材,13
求め,13
鮫川,13
くそ,13
席,13
正しい,13
事故,13
貸し,13
去年,13
言える,13
礼,13
ちっ,13
半年,13
変わり,13
音,13
VOICE,13
個,13
うお,13
冷静,13
かん,13
実家,13
ラーメン,13
だら,13
悲しい,13
済ん,13
加減,13
やがれ,13
無さ,13
ようやく,13
７,13
続く,13
ゆく,13
許せ,13
犯,13
メール,13
詳しい,13
付い,13
ちっと,13
コーヒー,13
台詞,13
初め,13
たまたま,13
手口,13
さらわ,13
共通,13
以降,13
悔しい,13
見れ,13
線,13
審査,13
枚,13
好意,13
偉,13
ふう,13
こー,13
食う,13
四,13
ぜー,13
体調,13
セリフ,13
世の中,13
頑張る,13
始まっ,13
ガッカリ,13
向け,13
けどぉ,13
思い出,13
真剣,13
修学,13
寒い,13
両親,13
続ける,13
国,13
部分,13
コタツ,13
開い,13
下手,13
小沢,13
見送り,13
血,13
文明,13
プリント,13
宿題,13
唇,13
なみ,13
海老原,13
部室,13
再び,12
客人,12
詳しく,12
限り,12
きり,12
柊,12
みすず,12
触れ,12
八十神,12
生活,12
落ち,12
間違っ,12
降っ,12
だー,12
難易,12
要ら,12
寄っ,12
異常,12
いやー,12
ケガ,12
ビフテキ,12
修行,12
まじ,12
信じる,12
面白,12
試し,12
フード,12
コート,12
更に,12
知る,12
ともかく,12
映画,12
たっ,12
みろ,12
出さ,12
仕業,12
セット,12
ナニ,12
見つから,12
働い,12
しー,12
頼ま,12
わかん,12
出せ,12
寝る,12
直接,12
体験,12
掴め,12
非常,12
アリ,12
受け取っ,12
話題,12
てりゃ,12
表情,12
復帰,12
回っ,12
ヤ,12
程,12
玄関,12
食べる,12
ヘン,12
中学,12
まっ,12
素敵,12
みてえ,12
趣味,12
林間,12
悩ん,12
腹,12
小麦,12
張っ,12
甘い,12
クセ,12
菓子,12
休業,12
開け,12
混乱,12
ねん,12
ィ,12
駄目,12
日本,12
たっぷり,12
屋上,12
意気,12
カワイイ,12
指導,12
寝かせ,12
手配,12
呼ぶ,12
材料,12
ちゃおう,12
ぁん,12
８,12
自由,12
遠い,12
入り,12
残し,12
駅,12
やろ,12
医者,12
書,12
イジメ,12
資料,12
搬送,12
万,12
浮かべ,12
ナース,12
受験,12
沖,12
奈,12
字,12
語,12
わらわ,12
漢字,12
ウサギ,12
ランク,12
学童,12
リンゴ,12
定め,11
致し,11
役目,11
旅,11
弟,11
しっかし,11
越し,11
歓迎,11
ビビっ,11
酒,11
変化,11
担当,11
イタズラ,11
さえ,11
ェ,11
停学,11
申し訳,11
都合,11
校内,11
しよっ,11
不倫,11
安い,11
今朝,11
親父,11
ウザい,11
合わせ,11
扱い,11
息子,11
いっつ,11
ウワサ,11
腕,11
雰囲気,11
へん,11
惣菜,11
長く,11
ヤバい,11
薬,11
ケーサツ,11
ドラマ,11
つく,11
元々,11
どちら,11
いろいろ,11
こら,11
なれる,11
大好き,11
そいつ,11
ムダ,11
戻ら,11
色,11
自ら,11
守り,11
泣か,11
番号,11
疑っ,11
っきり,11
ソレ,11
既に,11
得る,11
カラッポ,11
起こっ,11
似合う,11
＠,11
てぇ,11
上がり,11
仲居,11
晩,11
世間,11
内緒,11
自然,11
もしもし,11
勝負,11
バレ,11
太陽,11
向かっ,11
染物,11
当たっ,11
憧れ,11
話さ,11
きっかけ,11
楽しん,11
意思,11
天国,11
泣く,11
みりゃ,11
土手,11
そうそう,11
熱い,11
仕方,11
河原,11
つまら,11
我慢,11
なくっ,11
マジメ,11
ましょ,11
立た,11
急ごう,11
つかれ,11
熊田,11
怪物,11
こなし,11
しまい,11
追っ,11
すべて,11
ハハハ,11
見学,11
ばい,11
過去,11
ダ,11
上がる,11
手続き,11
ぼ,11
等,11
もらえる,11
望み,11
救い,11
退院,11
解け,11
役者,11
可愛く,11
成績,11
河,11
エジプト,11
カツアゲ,11
ワ,11
上手,11
成長,11
ばあ,11
すくめ,11
康,11
入部,11
掛け持ち,11
トロンボーン,11
せんせー,11
おか,10
出かけ,10
秘書,10
食事,10
担任,10
後ろ,10
始まる,10
帰ろ,10
狙い,10
あーあ,10
美人,10
ぷ,10
休憩,10
くさい,10
用事,10
ふん,10
出れ,10
出口,10
くっそ,10
進む,10
ポスター,10
話せ,10
階,10
そうか,10
みな,10
じゃう,10
悪ィ,10
ぜっ,10
中身,10
ネー,10
触っ,10
人格,10
がんばっ,10
当たり前,10
切れ,10
使い,10
能力,10
光,10
向こう側,10
留守,10
きち,10
会う,10
空,10
いやいや,10
ゴメン,10
助けよう,10
用意,10
つつ,10
犠牲,10
明るく,10
資格,10
チエ,10
残る,10
褒め,10
ン,10
真似,10
匂い,10
思い出す,10
次々,10
さらっ,10
味見,10
香り,10
あははは,10
しょー,10
かわいそう,10
与え,10
族,10
話そう,10
本部,10
秘密,10
クソッ,10
歩,10
見つかる,10
馬鹿,10
済ま,10
じゃー,10
人気,10
取り上げ,10
軽く,10
移動,10
辛く,10
食品,10
丸,10
じ,10
時代,10
サン,10
冷たい,10
独り,10
リセ,10
反応,10
方法,10
飽き,10
想い,10
かかる,10
証言,10
